Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-07-23,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,356,11279,2,69
2020-07-24,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,596,11875,1,70
2020-07-25,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,537,12412,3,73
2020-07-26,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,383,12795,5,78
2020-07-27,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,330,13125,1,79
2020-07-28,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,332,13457,1,80
2020-07-29,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,481,13938,1,81
2020-07-30,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,520,14458,2,83
2020-07-31,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,380,14838,1,84
2020-08-01,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,394,15232,1,85
2020-08-02,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,323,15555,1,86
2020-08-03,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,225,15780,1,87
2020-08-04,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,244,16024,0,87
2020-08-05,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,604,16628,2,89
2020-08-06,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,353,16981,4,93
2020-08-07,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,453,17434,2,95
2020-08-08,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,514,17948,2,97
2020-08-09,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,426,18374,6,103
2020-08-10,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,277,18651,0,103
2020-08-11,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,470,19121,7,110
2020-08-12,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,473,19594,4,114
2020-08-13,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,499,20093,1,115
2020-08-14,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,432,20525,1,116
2020-08-15,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,531,21056,0,116
2020-08-16,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,498,21554,3,119
2020-08-17,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,381,21935,2,121
2020-08-18,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,456,22391,2,123
2020-08-19,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,612,23003,1,124
2020-08-20,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,424,23427,3,127
2020-08-21,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,512,23939,4,131
2020-08-22,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,457,24396,4,135
2020-08-23,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,311,24707,3,138
2020-08-24,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,317,25024,5,143
2020-08-25,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,553,25577,7,150
2020-08-26,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,585,26162,0,150
2020-08-27,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,602,26764,2,152
2020-08-28,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,622,27386,6,158
2020-08-29,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,724,28110,2,160
2020-08-30,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,417,28527,4,164
2020-08-31,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,536,29063,5,169
2020-09-01,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,875,29938,4,173
2020-09-02,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,552,30490,7,180
2020-09-03,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,843,31333,4,184
2020-09-04,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,596,31929,5,189
2020-09-05,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,888,32817,3,192
2020-09-06,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,433,33250,7,199
2020-09-07,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,762,34012,4,203
2020-09-08,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,789,34801,3,206
2020-09-09,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,717,35518,9,215
2020-09-10,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,696,36214,2,217
2020-09-11,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,1000,37214,7,224
2020-09-12,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,652,37866,8,232
2020-09-13,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,650,38516,6,238
2020-09-14,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,994,39510,12,250
2020-09-15,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,788,40298,5,255
2020-09-16,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,1118,41416,6,261
2020-09-17,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,963,42379,15,276
2020-09-18,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,966,43345,2,278
2020-09-19,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,692,44037,8,286
2020-09-20,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,726,44763,5,291
2020-09-21,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,683,45446,9,300
2020-09-22,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,611,46057,9,309
2020-09-23,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,557,46614,5,314
2020-09-24,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,503,47117,3,317
2020-09-25,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,713,47830,5,322
2020-09-26,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,452,48282,5,327
2020-09-27,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,290,48572,7,334
2020-09-28,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,620,49192,9,343
2020-09-29,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,503,49695,10,353
2020-09-30,PS,"occupied Palestinian territory, including east Jerusalem",EMRO,420,50115,7,360
2020-01-03,OM,Oman,EMRO,0,0,0,0
2020-01-04,OM,Oman,EMRO,0,0,0,0
2020-01-05,OM,Oman,EMRO,0,0,0,0
2020-01-06,OM,Oman,EMRO,0,0,0,0
2020-01-07,OM,Oman,EMRO,0,0,0,0
2020-01-08,OM,Oman,EMRO,0,0,0,0
2020-01-09,OM,Oman,EMRO,0,0,0,0
2020-01-10,OM,Oman,EMRO,0,0,0,0
2020-01-11,OM,Oman,EMRO,0,0,0,0
2020-01-12,OM,Oman,EMRO,0,0,0,0
2020-01-13,OM,Oman,EMRO,0,0,0,0
2020-01-14,OM,Oman,EMRO,0,0,0,0
2020-01-15,OM,Oman,EMRO,0,0,0,0
2020-01-16,OM,Oman,EMRO,0,0,0,0
2020-01-17,OM,Oman,EMRO,0,0,0,0
2020-01-18,OM,Oman,EMRO,0,0,0,0
2020-01-19,OM,Oman,EMRO,0,0,0,0
2020-01-20,OM,Oman,EMRO,0,0,0,0
2020-01-21,OM,Oman,EMRO,0,0,0,0
2020-01-22,OM,Oman,EMRO,0,0,0,0
2020-01-23,OM,Oman,EMRO,0,0,0,0
2020-01-24,OM,Oman,EMRO,0,0,0,0
2020-01-25,OM,Oman,EMRO,0,0,0,0
2020-01-26,OM,Oman,EMRO,0,0,0,0
2020-01-27,OM,Oman,EMRO,0,0,0,0
2020-01-28,OM,Oman,EMRO,0,0,0,0
2020-01-29,OM,Oman,EMRO,0,0,0,0
2020-01-30,OM,Oman,EMRO,0,0,0,0
2020-01-31,OM,Oman,EMRO,0,0,0,0
2020-02-01,OM,Oman,EMRO,0,0,0,0
2020-02-02,OM,Oman,EMRO,0,0,0,0
2020-02-03,OM,Oman,EMRO,0,0,0,0
2020-02-04,OM,Oman,EMRO,0,0,0,0
2020-02-05,OM,Oman,EMRO,0,0,0,0
2020-02-06,OM,Oman,EMRO,0,0,0,0
2020-02-07,OM,Oman,EMRO,0,0,0,0
2020-02-08,OM,Oman,EMRO,0,0,0,0
2020-02-09,OM,Oman,EMRO,0,0,0,0
2020-02-10,OM,Oman,EMRO,0,0,0,0
2020-02-11,OM,Oman,EMRO,0,0,0,0
2020-02-12,OM,Oman,EMRO,0,0,0,0
2020-02-13,OM,Oman,EMRO,0,0,0,0
2020-02-14,OM,Oman,EMRO,0,0,0,0
2020-02-15,OM,Oman,EMRO,0,0,0,0
2020-02-16,OM,Oman,EMRO,0,0,0,0
2020-02-17,OM,Oman,EMRO,0,0,0,0
2020-02-18,OM,Oman,EMRO,0,0,0,0
2020-02-19,OM,Oman,EMRO,0,0,0,0
2020-02-20,OM,Oman,EMRO,0,0,0,0
2020-02-21,OM,Oman,EMRO,0,0,0,0
2020-02-22,OM,Oman,EMRO,0,0,0,0
2020-02-23,OM,Oman,EMRO,0,0,0,0
2020-02-24,OM,Oman,EMRO,6,6,0,0
2020-02-25,OM,Oman,EMRO,2,8,0,0
2020-02-26,OM,Oman,EMRO,0,8,0,0
2020-02-27,OM,Oman,EMRO,2,10,0,0
2020-02-28,OM,Oman,EMRO,0,10,0,0
2020-02-29,OM,Oman,EMRO,0,10,0,0
2020-03-01,OM,Oman,EMRO,0,10,0,0
2020-03-02,OM,Oman,EMRO,0,10,0,0
2020-03-03,OM,Oman,EMRO,6,16,0,0
2020-03-04,OM,Oman,EMRO,3,19,0,0
2020-03-05,OM,Oman,EMRO,1,20,0,0
2020-03-06,OM,Oman,EMRO,0,20,0,0
2020-03-07,OM,Oman,EMRO,0,20,0,0
2020-03-08,OM,Oman,EMRO,0,20,0,0
2020-03-09,OM,Oman,EMRO,0,20,0,0
2020-03-10,OM,Oman,EMRO,2,22,0,0
2020-03-11,OM,Oman,EMRO,0,22,0,0
2020-03-12,OM,Oman,EMRO,0,22,0,0
2020-03-13,OM,Oman,EMRO,0,22,0,0
2020-03-14,OM,Oman,EMRO,2,24,0,0
2020-03-15,OM,Oman,EMRO,2,26,0,0
2020-03-16,OM,Oman,EMRO,0,26,0,0
2020-03-17,OM,Oman,EMRO,2,28,0,0
2020-03-18,OM,Oman,EMRO,9,37,0,0
2020-03-19,OM,Oman,EMRO,6,43,0,0
2020-03-20,OM,Oman,EMRO,5,48,0,0
2020-03-21,OM,Oman,EMRO,4,52,0,0
2020-03-22,OM,Oman,EMRO,3,55,0,0
2020-03-23,OM,Oman,EMRO,11,66,0,0
2020-03-24,OM,Oman,EMRO,18,84,0,0
2020-03-25,OM,Oman,EMRO,15,99,0,0
2020-03-26,OM,Oman,EMRO,10,109,0,0
2020-03-27,OM,Oman,EMRO,22,131,0,0
2020-03-28,OM,Oman,EMRO,21,152,0,0
2020-03-29,OM,Oman,EMRO,15,167,0,0
2020-03-30,OM,Oman,EMRO,12,179,0,0
2020-03-31,OM,Oman,EMRO,13,192,0,0
2020-04-01,OM,Oman,EMRO,18,210,1,1
2020-04-02,OM,Oman,EMRO,21,231,0,1
2020-04-03,OM,Oman,EMRO,21,252,0,1
2020-04-04,OM,Oman,EMRO,25,277,0,1
2020-04-05,OM,Oman,EMRO,21,298,1,2
2020-04-06,OM,Oman,EMRO,33,331,0,2
2020-04-07,OM,Oman,EMRO,40,371,0,2
2020-04-08,OM,Oman,EMRO,48,419,0,2
2020-04-09,OM,Oman,EMRO,38,457,0,2
2020-04-10,OM,Oman,EMRO,27,484,1,3
2020-04-11,OM,Oman,EMRO,62,546,0,3
2020-04-12,OM,Oman,EMRO,53,599,1,4
2020-04-13,OM,Oman,EMRO,128,727,0,4
2020-04-14,OM,Oman,EMRO,86,813,0,4
2020-04-15,OM,Oman,EMRO,97,910,0,4
2020-04-16,OM,Oman,EMRO,109,1019,0,4
2020-04-17,OM,Oman,EMRO,50,1069,1,5
2020-04-18,OM,Oman,EMRO,111,1180,1,6
2020-04-19,OM,Oman,EMRO,86,1266,0,6
2020-04-20,OM,Oman,EMRO,144,1410,1,7
2020-04-21,OM,Oman,EMRO,98,1508,1,8
2020-04-22,OM,Oman,EMRO,106,1614,0,8
2020-04-23,OM,Oman,EMRO,102,1716,0,8
2020-04-24,OM,Oman,EMRO,74,1790,1,9
2020-04-25,OM,Oman,EMRO,115,1905,1,10
2020-04-26,OM,Oman,EMRO,93,1998,0,10
2020-04-27,OM,Oman,EMRO,51,2049,0,10
2020-04-28,OM,Oman,EMRO,82,2131,0,10
2020-04-29,OM,Oman,EMRO,143,2274,0,10
2020-04-30,OM,Oman,EMRO,74,2348,1,11
2020-05-01,OM,Oman,EMRO,99,2447,0,11
2020-05-02,OM,Oman,EMRO,36,2483,1,12
2020-05-03,OM,Oman,EMRO,85,2568,0,12
2020-05-04,OM,Oman,EMRO,69,2637,0,12
2020-05-05,OM,Oman,EMRO,98,2735,0,12
2020-05-06,OM,Oman,EMRO,168,2903,1,13
2020-05-07,OM,Oman,EMRO,55,2958,1,14
2020-05-08,OM,Oman,EMRO,154,3112,1,15
2020-05-09,OM,Oman,EMRO,112,3224,2,17
2020-05-10,OM,Oman,EMRO,176,3400,0,17
2020-05-11,OM,Oman,EMRO,174,3574,0,17
2020-05-12,OM,Oman,EMRO,147,3721,0,17
2020-05-13,OM,Oman,EMRO,298,4019,0,17
2020-05-14,OM,Oman,EMRO,322,4341,0,17
2020-05-15,OM,Oman,EMRO,284,4625,3,20
2020-05-16,OM,Oman,EMRO,404,5029,1,21
2020-05-17,OM,Oman,EMRO,157,5186,1,22
2020-05-18,OM,Oman,EMRO,193,5379,1,23
2020-05-19,OM,Oman,EMRO,292,5671,4,27
2020-05-20,OM,Oman,EMRO,372,6043,2,29
2020-05-21,OM,Oman,EMRO,327,6370,1,30
2020-05-22,OM,Oman,EMRO,0,6370,2,32
2020-05-23,OM,Oman,EMRO,424,6794,2,34
2020-05-24,OM,Oman,EMRO,463,7257,2,36
2020-05-25,OM,Oman,EMRO,513,7770,1,37
2020-05-26,OM,Oman,EMRO,0,7770,0,37
2020-05-27,OM,Oman,EMRO,348,8118,0,37
2020-05-28,OM,Oman,EMRO,255,8373,2,39
2020-05-29,OM,Oman,EMRO,636,9009,1,40
2020-05-30,OM,Oman,EMRO,811,9820,1,41
2020-05-31,OM,Oman,EMRO,603,10423,1,42
2020-06-01,OM,Oman,EMRO,1014,11437,7,49
2020-06-02,OM,Oman,EMRO,786,12223,1,50
2020-06-03,OM,Oman,EMRO,576,12799,9,59
2020-06-04,OM,Oman,EMRO,738,13537,8,67
2020-06-05,OM,Oman,EMRO,779,14316,0,67
2020-06-06,OM,Oman,EMRO,770,15086,5,72
2020-06-07,OM,Oman,EMRO,930,16016,0,72
2020-06-08,OM,Oman,EMRO,866,16882,3,75
2020-06-09,OM,Oman,EMRO,604,17486,6,81
2020-06-10,OM,Oman,EMRO,712,18198,2,83
2020-06-11,OM,Oman,EMRO,689,18887,1,84
2020-06-12,OM,Oman,EMRO,1067,19954,5,89
2020-06-13,OM,Oman,EMRO,1117,21071,7,96
2020-06-14,OM,Oman,EMRO,1006,22077,3,99
2020-06-15,OM,Oman,EMRO,1404,23481,5,104
2020-06-16,OM,Oman,EMRO,1043,24524,4,108
2020-06-17,OM,Oman,EMRO,745,25269,6,114
2020-06-18,OM,Oman,EMRO,810,26079,2,116
2020-06-19,OM,Oman,EMRO,739,26818,3,119
2020-06-20,OM,Oman,EMRO,852,27670,6,125
2020-06-21,OM,Oman,EMRO,896,28566,3,128
2020-06-22,OM,Oman,EMRO,905,29471,3,131
2020-06-23,OM,Oman,EMRO,1605,31076,6,137
2020-06-24,OM,Oman,EMRO,1318,32394,3,140
2020-06-25,OM,Oman,EMRO,1142,33536,2,142
2020-06-26,OM,Oman,EMRO,1366,34902,2,144
2020-06-27,OM,Oman,EMRO,1132,36034,9,153
2020-06-28,OM,Oman,EMRO,919,36953,6,159
2020-06-29,OM,Oman,EMRO,1197,38150,4,163
2020-06-30,OM,Oman,EMRO,910,39060,6,169
2020-07-01,OM,Oman,EMRO,1010,40070,7,176
2020-07-02,OM,Oman,EMRO,1124,41194,9,185
2020-07-03,OM,Oman,EMRO,1361,42555,3,188
2020-07-04,OM,Oman,EMRO,1374,43929,5,193
2020-07-05,OM,Oman,EMRO,1177,45106,10,203
2020-07-06,OM,Oman,EMRO,1072,46178,10,213
2020-07-07,OM,Oman,EMRO,1557,47735,5,218
2020-07-08,OM,Oman,EMRO,1262,48997,6,224
2020-07-09,OM,Oman,EMRO,1210,50207,9,233
2020-07-10,OM,Oman,EMRO,1518,51725,3,236
2020-07-11,OM,Oman,EMRO,1889,53614,8,244
2020-07-12,OM,Oman,EMRO,1083,54697,4,248
2020-07-13,OM,Oman,EMRO,1318,56015,9,257
2020-07-14,OM,Oman,EMRO,2164,58179,2,259
2020-07-15,OM,Oman,EMRO,1389,59568,14,273
2020-07-16,OM,Oman,EMRO,1679,61247,8,281
2020-07-17,OM,Oman,EMRO,1327,62574,9,290
2020-07-18,OM,Oman,EMRO,1619,64193,8,298
2020-07-19,OM,Oman,EMRO,1311,65504,10,308
2020-07-20,OM,Oman,EMRO,1157,66661,10,318
2020-07-21,OM,Oman,EMRO,1739,68400,8,326
2020-07-22,OM,Oman,EMRO,1487,69887,11,337
2020-07-23,OM,Oman,EMRO,1660,71547,12,349
2020-07-24,OM,Oman,EMRO,1099,72646,6,355
2020-07-25,OM,Oman,EMRO,1145,73791,4,359
2020-07-26,OM,Oman,EMRO,1067,74858,12,371
2020-07-27,OM,Oman,EMRO,1147,76005,13,384
2020-07-28,OM,Oman,EMRO,1053,77058,9,393
2020-07-29,OM,Oman,EMRO,846,77904,9,402
2020-07-30,OM,Oman,EMRO,665,78569,10,412
2020-07-31,OM,Oman,EMRO,590,79159,9,421
2020-08-01,OM,Oman,EMRO,0,79159,0,421
2020-08-02,OM,Oman,EMRO,0,79159,0,421
2020-08-03,OM,Oman,EMRO,0,79159,0,421
2020-08-04,OM,Oman,EMRO,0,79159,0,421
2020-08-05,OM,Oman,EMRO,0,79159,0,421
2020-08-06,OM,Oman,EMRO,1127,80286,67,488
2020-08-07,OM,Oman,EMRO,427,80713,4,492
2020-08-08,OM,Oman,EMRO,354,81067,10,502
2020-08-09,OM,Oman,EMRO,290,81357,7,509
2020-08-10,OM,Oman,EMRO,223,81580,4,513
2020-08-11,OM,Oman,EMRO,207,81787,8,521
2020-08-12,OM,Oman,EMRO,263,82050,12,533
2020-08-13,OM,Oman,EMRO,249,82299,6,539
2020-08-14,OM,Oman,EMRO,232,82531,12,551
2020-08-15,OM,Oman,EMRO,212,82743,6,557
2020-08-16,OM,Oman,EMRO,181,82924,5,562
2020-08-17,OM,Oman,EMRO,162,83086,10,572
2020-08-18,OM,Oman,EMRO,140,83226,16,588
2020-08-19,OM,Oman,EMRO,192,83418,9,597
2020-08-20,OM,Oman,EMRO,188,83606,6,603
2020-08-21,OM,Oman,EMRO,163,83769,6,609
2020-08-22,OM,Oman,EMRO,0,83769,0,609
2020-08-23,OM,Oman,EMRO,0,83769,0,609
2020-08-24,OM,Oman,EMRO,0,83769,0,609
2020-08-25,OM,Oman,EMRO,740,84509,28,637
2020-08-26,OM,Oman,EMRO,143,84652,5,642
2020-08-27,OM,Oman,EMRO,166,84818,4,646
2020-08-28,OM,Oman,EMRO,187,85005,4,650
2020-08-29,OM,Oman,EMRO,0,85005,0,650
2020-08-30,OM,Oman,EMRO,0,85005,0,650
2020-08-31,OM,Oman,EMRO,539,85544,27,677
2020-09-01,OM,Oman,EMRO,178,85722,8,685
2020-09-02,OM,Oman,EMRO,206,85928,4,689
2020-09-03,OM,Oman,EMRO,0,85928,0,689
2020-09-04,OM,Oman,EMRO,452,86380,16,705
2020-09-05,OM,Oman,EMRO,0,86380,0,705
2020-09-06,OM,Oman,EMRO,0,86380,0,705
2020-09-07,OM,Oman,EMRO,692,87072,23,728
2020-09-08,OM,Oman,EMRO,256,87328,6,734
2020-09-09,OM,Oman,EMRO,262,87590,8,742
2020-09-10,OM,Oman,EMRO,349,87939,9,751
2020-09-11,OM,Oman,EMRO,398,88337,11,762
2020-09-12,OM,Oman,EMRO,0,88337,0,762
2020-09-13,OM,Oman,EMRO,0,88337,0,762
2020-09-14,OM,Oman,EMRO,1409,89746,18,780
2020-09-15,OM,Oman,EMRO,476,90222,10,790
2020-09-16,OM,Oman,EMRO,438,90660,7,797
2020-09-17,OM,Oman,EMRO,536,91196,8,805
2020-09-18,OM,Oman,EMRO,557,91753,13,818
2020-09-19,OM,Oman,EMRO,0,91753,0,818
2020-09-20,OM,Oman,EMRO,0,91753,0,818
2020-09-21,OM,Oman,EMRO,1722,93475,28,846
2020-09-22,OM,Oman,EMRO,576,94051,7,853
2020-09-23,OM,Oman,EMRO,660,94711,12,865
2020-09-24,OM,Oman,EMRO,628,95339,10,875
2020-09-25,OM,Oman,EMRO,568,95907,10,885
2020-09-26,OM,Oman,EMRO,0,95907,0,885
2020-09-27,OM,Oman,EMRO,0,95907,0,885
2020-09-28,OM,Oman,EMRO,1543,97450,24,909
2020-09-29,OM,Oman,EMRO,607,98057,15,924
2020-09-30,OM,Oman,EMRO,528,98585,11,935
2020-01-03,PK,Pakistan,EMRO,0,0,0,0
2020-01-04,PK,Pakistan,EMRO,0,0,0,0
2020-01-05,PK,Pakistan,EMRO,0,0,0,0
2020-01-06,PK,Pakistan,EMRO,0,0,0,0
2020-01-07,PK,Pakistan,EMRO,0,0,0,0
2020-01-08,PK,Pakistan,EMRO,0,0,0,0
2020-01-09,PK,Pakistan,EMRO,0,0,0,0
2020-01-10,PK,Pakistan,EMRO,0,0,0,0
2020-01-11,PK,Pakistan,EMRO,0,0,0,0
2020-01-12,PK,Pakistan,EMRO,0,0,0,0
2020-01-13,PK,Pakistan,EMRO,0,0,0,0
2020-01-14,PK,Pakistan,EMRO,0,0,0,0
2020-01-15,PK,Pakistan,EMRO,0,0,0,0
2020-01-16,PK,Pakistan,EMRO,0,0,0,0
2020-01-17,PK,Pakistan,EMRO,0,0,0,0
2020-01-18,PK,Pakistan,EMRO,0,0,0,0
2020-01-19,PK,Pakistan,EMRO,0,0,0,0
2020-01-20,PK,Pakistan,EMRO,0,0,0,0
2020-01-21,PK,Pakistan,EMRO,0,0,0,0
2020-01-22,PK,Pakistan,EMRO,0,0,0,0
2020-01-23,PK,Pakistan,EMRO,0,0,0,0
2020-01-24,PK,Pakistan,EMRO,0,0,0,0
2020-01-25,PK,Pakistan,EMRO,0,0,0,0
2020-01-26,PK,Pakistan,EMRO,0,0,0,0
2020-01-27,PK,Pakistan,EMRO,0,0,0,0
2020-01-28,PK,Pakistan,EMRO,0,0,0,0
2020-01-29,PK,Pakistan,EMRO,0,0,0,0
2020-01-30,PK,Pakistan,EMRO,0,0,0,0
2020-01-31,PK,Pakistan,EMRO,0,0,0,0
2020-02-01,PK,Pakistan,EMRO,0,0,0,0
2020-02-02,PK,Pakistan,EMRO,0,0,0,0
2020-02-03,PK,Pakistan,EMRO,0,0,0,0
2020-02-04,PK,Pakistan,EMRO,0,0,0,0
2020-02-05,PK,Pakistan,EMRO,0,0,0,0
2020-02-06,PK,Pakistan,EMRO,0,0,0,0
2020-02-07,PK,Pakistan,EMRO,0,0,0,0
2020-02-08,PK,Pakistan,EMRO,0,0,0,0
2020-02-09,PK,Pakistan,EMRO,0,0,0,0
2020-02-10,PK,Pakistan,EMRO,0,0,0,0
2020-02-11,PK,Pakistan,EMRO,0,0,0,0
2020-02-12,PK,Pakistan,EMRO,0,0,0,0
2020-02-13,PK,Pakistan,EMRO,0,0,0,0
2020-02-14,PK,Pakistan,EMRO,0,0,0,0
2020-02-15,PK,Pakistan,EMRO,0,0,0,0
2020-02-16,PK,Pakistan,EMRO,0,0,0,0
2020-02-17,PK,Pakistan,EMRO,0,0,0,0
2020-02-18,PK,Pakistan,EMRO,0,0,0,0
2020-02-19,PK,Pakistan,EMRO,0,0,0,0
2020-02-20,PK,Pakistan,EMRO,0,0,0,0
2020-02-21,PK,Pakistan,EMRO,0,0,0,0
2020-02-22,PK,Pakistan,EMRO,0,0,0,0
2020-02-23,PK,Pakistan,EMRO,0,0,0,0
2020-02-24,PK,Pakistan,EMRO,0,0,0,0
2020-02-25,PK,Pakistan,EMRO,0,0,0,0
2020-02-26,PK,Pakistan,EMRO,6,6,0,0
2020-02-27,PK,Pakistan,EMRO,0,6,0,0
2020-02-28,PK,Pakistan,EMRO,0,6,0,0
2020-02-29,PK,Pakistan,EMRO,2,8,0,0
2020-03-01,PK,Pakistan,EMRO,0,8,0,0
2020-03-02,PK,Pakistan,EMRO,1,9,0,0
2020-03-03,PK,Pakistan,EMRO,0,9,0,0
2020-03-04,PK,Pakistan,EMRO,0,9,0,0
2020-03-05,PK,Pakistan,EMRO,0,9,0,0
2020-03-06,PK,Pakistan,EMRO,0,9,0,0
2020-03-07,PK,Pakistan,EMRO,0,9,0,0
2020-03-08,PK,Pakistan,EMRO,1,10,0,0
2020-03-09,PK,Pakistan,EMRO,0,10,0,0
2020-03-10,PK,Pakistan,EMRO,10,20,0,0
2020-03-11,PK,Pakistan,EMRO,3,23,0,0
2020-03-12,PK,Pakistan,EMRO,1,24,0,0
2020-03-13,PK,Pakistan,EMRO,0,24,0,0
2020-03-14,PK,Pakistan,EMRO,8,32,0,0
2020-03-15,PK,Pakistan,EMRO,24,56,0,0
2020-03-16,PK,Pakistan,EMRO,1,57,0,0
2020-03-17,PK,Pakistan,EMRO,134,191,0,0
2020-03-18,PK,Pakistan,EMRO,54,245,0,0
2020-03-19,PK,Pakistan,EMRO,61,306,2,2
2020-03-20,PK,Pakistan,EMRO,155,461,0,2
2020-03-21,PK,Pakistan,EMRO,34,495,1,3
2020-03-22,PK,Pakistan,EMRO,151,646,0,3
2020-03-23,PK,Pakistan,EMRO,138,784,2,5
2020-03-24,PK,Pakistan,EMRO,103,887,1,6
2020-03-25,PK,Pakistan,EMRO,104,991,1,7
2020-03-26,PK,Pakistan,EMRO,66,1057,1,8
2020-03-27,PK,Pakistan,EMRO,140,1197,1,9
2020-03-28,PK,Pakistan,EMRO,211,1408,2,11
2020-03-29,PK,Pakistan,EMRO,118,1526,2,13
2020-03-30,PK,Pakistan,EMRO,99,1625,5,18
2020-03-31,PK,Pakistan,EMRO,240,1865,7,25
2020-04-01,PK,Pakistan,EMRO,174,2039,1,26
2020-04-02,PK,Pakistan,EMRO,252,2291,5,31
2020-04-03,PK,Pakistan,EMRO,159,2450,4,35
2020-04-04,PK,Pakistan,EMRO,0,2450,0,35
2020-04-05,PK,Pakistan,EMRO,609,3059,10,45
2020-04-06,PK,Pakistan,EMRO,365,3424,5,50
2020-04-07,PK,Pakistan,EMRO,581,4005,4,54
2020-04-08,PK,Pakistan,EMRO,178,4183,4,58
2020-04-09,PK,Pakistan,EMRO,306,4489,5,63
2020-04-10,PK,Pakistan,EMRO,206,4695,3,66
2020-04-11,PK,Pakistan,EMRO,275,4970,11,77
2020-04-12,PK,Pakistan,EMRO,213,5183,11,88
2020-04-13,PK,Pakistan,EMRO,313,5496,5,93
2020-04-14,PK,Pakistan,EMRO,341,5837,3,96
2020-04-15,PK,Pakistan,EMRO,151,5988,11,107
2020-04-16,PK,Pakistan,EMRO,931,6919,21,128
2020-04-17,PK,Pakistan,EMRO,106,7025,7,135
2020-04-18,PK,Pakistan,EMRO,613,7638,8,143
2020-04-19,PK,Pakistan,EMRO,355,7993,16,159
2020-04-20,PK,Pakistan,EMRO,425,8418,17,176
2020-04-21,PK,Pakistan,EMRO,1087,9505,21,197
